,level_0,index,Rating,Archive Warnings,Category,Fandom,Characters,Relationships,Additional Tags,Language,Date Published,Date Updated,Word Count,Chapter Count,Comment Count,Kudos Count,Bookmarks Count,Hits Count
249,19,20,Explicit,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Sean Finnerty (Candela Obscura)', 'Marion Collodi', 'Nathaniel Trapp']","['Marion Collodi/Sean Finnerty/Nathaniel Trapp', 'Marion Collodi/Nathaniel Trapp', 'Marion Collodi/Sean Finnerty']",Shame,English,Unknown,23 Jan 2024,2007,1/1,8,15,0,287
250,19,20,Explicit,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Sean Finnerty (Candela Obscura)', 'Marion Collodi', 'Nathaniel Trapp']","['Marion Collodi/Sean Finnerty/Nathaniel Trapp', 'Marion Collodi/Nathaniel Trapp', 'Marion Collodi/Sean Finnerty']",Consensual But Not Safe Or Sane,English,Unknown,23 Jan 2024,2007,1/1,8,15,0,287
251,19,20,Explicit,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Sean Finnerty (Candela Obscura)', 'Marion Collodi', 'Nathaniel Trapp']","['Marion Collodi/Sean Finnerty/Nathaniel Trapp', 'Marion Collodi/Nathaniel Trapp', 'Marion Collodi/Sean Finnerty']",Sloppy Seconds,English,Unknown,23 Jan 2024,2007,1/1,8,15,0,287
252,19,20,Explicit,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Sean Finnerty (Candela Obscura)', 'Marion Collodi', 'Nathaniel Trapp']","['Marion Collodi/Sean Finnerty/Nathaniel Trapp', 'Marion Collodi/Nathaniel Trapp', 'Marion Collodi/Sean Finnerty']",Dead Dove: Do Not Eat,English,Unknown,23 Jan 2024,2007,1/1,8,15,0,287
253,19,20,Explicit,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Sean Finnerty (Candela Obscura)', 'Marion Collodi', 'Nathaniel Trapp']","['Marion Collodi/Sean Finnerty/Nathaniel Trapp', 'Marion Collodi/Nathaniel Trapp', 'Marion Collodi/Sean Finnerty']",Dark Nathaniel Trapp,English,Unknown,23 Jan 2024,2007,1/1,8,15,0,287
254,19,20,Explicit,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Sean Finnerty (Candela Obscura)', 'Marion Collodi', 'Nathaniel Trapp']","['Marion Collodi/Sean Finnerty/Nathaniel Trapp', 'Marion Collodi/Nathaniel Trapp', 'Marion Collodi/Sean Finnerty']",Circle of Needle and Thread (Candela Obscura),English,Unknown,23 Jan 2024,2007,1/1,8,15,0,287
255,20,21,Mature,Graphic Depictions Of Violence,Multi,Candela Obscura (Critical Role Web Series),"['Jinnah ""Jean"" Basar', 'Marion Collodi', 'The Mother (Candela Obscura)', 'Sean Finnerty (Candela Obscura)']","Jinnah ""Jean"" Basar/Marion Collodi/Sean Finnerty",Alternate Universe,English,Unknown,21 Jan 2024,1449,1/1,2,19,0,128
256,20,21,Mature,Graphic Depictions Of Violence,Multi,Candela Obscura (Critical Role Web Series),"['Jinnah ""Jean"" Basar', 'Marion Collodi', 'The Mother (Candela Obscura)', 'Sean Finnerty (Candela Obscura)']","Jinnah ""Jean"" Basar/Marion Collodi/Sean Finnerty",Bad Ending,English,Unknown,21 Jan 2024,1449,1/1,2,19,0,128
257,20,21,Mature,Graphic Depictions Of Violence,Multi,Candela Obscura (Critical Role Web Series),"['Jinnah ""Jean"" Basar', 'Marion Collodi', 'The Mother (Candela Obscura)', 'Sean Finnerty (Candela Obscura)']","Jinnah ""Jean"" Basar/Marion Collodi/Sean Finnerty",Exorcisms,English,Unknown,21 Jan 2024,1449,1/1,2,19,0,128
258,20,21,Mature,Graphic Depictions Of Violence,Multi,Candela Obscura (Critical Role Web Series),"['Jinnah ""Jean"" Basar', 'Marion Collodi', 'The Mother (Candela Obscura)', 'Sean Finnerty (Candela Obscura)']","Jinnah ""Jean"" Basar/Marion Collodi/Sean Finnerty",Guilt,English,Unknown,21 Jan 2024,1449,1/1,2,19,0,128
259,20,21,Mature,Graphic Depictions Of Violence,Multi,Candela Obscura (Critical Role Web Series),"['Jinnah ""Jean"" Basar', 'Marion Collodi', 'The Mother (Candela Obscura)', 'Sean Finnerty (Candela Obscura)']","Jinnah ""Jean"" Basar/Marion Collodi/Sean Finnerty",Shame,English,Unknown,21 Jan 2024,1449,1/1,2,19,0,128
260,20,21,Mature,Graphic Depictions Of Violence,Multi,Candela Obscura (Critical Role Web Series),"['Jinnah ""Jean"" Basar', 'Marion Collodi', 'The Mother (Candela Obscura)', 'Sean Finnerty (Candela Obscura)']","Jinnah ""Jean"" Basar/Marion Collodi/Sean Finnerty",Emotional Manipulation,English,Unknown,21 Jan 2024,1449,1/1,2,19,0,128
261,20,21,Mature,Graphic Depictions Of Violence,Multi,Candela Obscura (Critical Role Web Series),"['Jinnah ""Jean"" Basar', 'Marion Collodi', 'The Mother (Candela Obscura)', 'Sean Finnerty (Candela Obscura)']","Jinnah ""Jean"" Basar/Marion Collodi/Sean Finnerty",Suicidal Thoughts,English,Unknown,21 Jan 2024,1449,1/1,2,19,0,128
262,20,21,Mature,Graphic Depictions Of Violence,Multi,Candela Obscura (Critical Role Web Series),"['Jinnah ""Jean"" Basar', 'Marion Collodi', 'The Mother (Candela Obscura)', 'Sean Finnerty (Candela Obscura)']","Jinnah ""Jean"" Basar/Marion Collodi/Sean Finnerty",Mind the Tags,English,Unknown,21 Jan 2024,1449,1/1,2,19,0,128
263,20,21,Mature,Graphic Depictions Of Violence,Multi,Candela Obscura (Critical Role Web Series),"['Jinnah ""Jean"" Basar', 'Marion Collodi', 'The Mother (Candela Obscura)', 'Sean Finnerty (Candela Obscura)']","Jinnah ""Jean"" Basar/Marion Collodi/Sean Finnerty",Additional Warnings In Author's Note,English,Unknown,21 Jan 2024,1449,1/1,2,19,0,128
264,20,21,Mature,Graphic Depictions Of Violence,Multi,Candela Obscura (Critical Role Web Series),"['Jinnah ""Jean"" Basar', 'Marion Collodi', 'The Mother (Candela Obscura)', 'Sean Finnerty (Candela Obscura)']","Jinnah ""Jean"" Basar/Marion Collodi/Sean Finnerty",Not Beta Read,English,Unknown,21 Jan 2024,1449,1/1,2,19,0,128
265,21,22,Not Rated,Creator Chose Not To Use Archive Warnings,No category,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Rajan Savarimuthu']",Elsie Roberts/Rajan Savarimuthu,Circle of Tide and Bone (Candela Obscura),English,Unknown,21 Jan 2024,2719,1/1,2,35,3,207
266,21,22,Not Rated,Creator Chose Not To Use Archive Warnings,No category,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Rajan Savarimuthu']",Elsie Roberts/Rajan Savarimuthu,Angst,English,Unknown,21 Jan 2024,2719,1/1,2,35,3,207
267,21,22,Not Rated,Creator Chose Not To Use Archive Warnings,No category,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Rajan Savarimuthu']",Elsie Roberts/Rajan Savarimuthu,Angst with a Bittersweet Ending,English,Unknown,21 Jan 2024,2719,1/1,2,35,3,207
268,21,22,Not Rated,Creator Chose Not To Use Archive Warnings,No category,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Rajan Savarimuthu']",Elsie Roberts/Rajan Savarimuthu,look Elsie's having a rough time,English,Unknown,21 Jan 2024,2719,1/1,2,35,3,207
269,21,22,Not Rated,Creator Chose Not To Use Archive Warnings,No category,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Rajan Savarimuthu']",Elsie Roberts/Rajan Savarimuthu,and Raj is there being Raj,English,Unknown,21 Jan 2024,2719,1/1,2,35,3,207
270,21,22,Not Rated,Creator Chose Not To Use Archive Warnings,No category,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Rajan Savarimuthu']",Elsie Roberts/Rajan Savarimuthu,aka deeply in love with her,English,Unknown,21 Jan 2024,2719,1/1,2,35,3,207
271,21,22,Not Rated,Creator Chose Not To Use Archive Warnings,No category,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Rajan Savarimuthu']",Elsie Roberts/Rajan Savarimuthu,Body Horror,English,Unknown,21 Jan 2024,2719,1/1,2,35,3,207
272,22,23,Teen And Up Audiences,No Archive Warnings Apply,Gen,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Nathaniel Trapp']","['Marion Collodi & Nathaniel Trapp', 'No Romantic Relationship(s)']",POV Nathaniel Trapp,English,2024-01-21,2024-01-21,2966,1/1,6,14,0,168
273,22,23,Teen And Up Audiences,No Archive Warnings Apply,Gen,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Nathaniel Trapp']","['Marion Collodi & Nathaniel Trapp', 'No Romantic Relationship(s)']",Pre-Slash,English,2024-01-21,2024-01-21,2966,1/1,6,14,0,168
274,22,23,Teen And Up Audiences,No Archive Warnings Apply,Gen,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Nathaniel Trapp']","['Marion Collodi & Nathaniel Trapp', 'No Romantic Relationship(s)']",Alternate Universe - Amnesia: The Bunker Fusion,English,2024-01-21,2024-01-21,2966,1/1,6,14,0,168
275,22,23,Teen And Up Audiences,No Archive Warnings Apply,Gen,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Nathaniel Trapp']","['Marion Collodi & Nathaniel Trapp', 'No Romantic Relationship(s)']",Alternate Universe - World War I,English,2024-01-21,2024-01-21,2966,1/1,6,14,0,168
276,22,23,Teen And Up Audiences,No Archive Warnings Apply,Gen,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Nathaniel Trapp']","['Marion Collodi & Nathaniel Trapp', 'No Romantic Relationship(s)']",Military Ranks,English,2024-01-21,2024-01-21,2966,1/1,6,14,0,168
277,22,23,Teen And Up Audiences,No Archive Warnings Apply,Gen,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Nathaniel Trapp']","['Marion Collodi & Nathaniel Trapp', 'No Romantic Relationship(s)']",Survival Horror,English,2024-01-21,2024-01-21,2966,1/1,6,14,0,168
278,22,23,Teen And Up Audiences,No Archive Warnings Apply,Gen,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Nathaniel Trapp']","['Marion Collodi & Nathaniel Trapp', 'No Romantic Relationship(s)']",Not Beta Read,English,2024-01-21,2024-01-21,2966,1/1,6,14,0,168
279,22,23,Teen And Up Audiences,No Archive Warnings Apply,Gen,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Nathaniel Trapp']","['Marion Collodi & Nathaniel Trapp', 'No Romantic Relationship(s)']",Dead Dove: Do Not Eat,English,2024-01-21,2024-01-21,2966,1/1,6,14,0,168
280,22,23,Teen And Up Audiences,No Archive Warnings Apply,Gen,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Nathaniel Trapp']","['Marion Collodi & Nathaniel Trapp', 'No Romantic Relationship(s)']",this fic itself isn't too bad but this au Goes Places,English,2024-01-21,2024-01-21,2966,1/1,6,14,0,168
281,22,23,Teen And Up Audiences,No Archive Warnings Apply,Gen,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Nathaniel Trapp']","['Marion Collodi & Nathaniel Trapp', 'No Romantic Relationship(s)']",especially if you know the plot of atb there are Implications,English,2024-01-21,2024-01-21,2966,1/1,6,14,0,168
282,22,23,Teen And Up Audiences,No Archive Warnings Apply,Gen,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Nathaniel Trapp']","['Marion Collodi & Nathaniel Trapp', 'No Romantic Relationship(s)']",this is a marion/sean/nathaniel au with a focus on nathaniel/marion,English,2024-01-21,2024-01-21,2966,1/1,6,14,0,168
283,22,23,Teen And Up Audiences,No Archive Warnings Apply,Gen,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Nathaniel Trapp']","['Marion Collodi & Nathaniel Trapp', 'No Romantic Relationship(s)']",but this fic basically has none of that,English,2024-01-21,2024-01-21,2966,1/1,6,14,0,168
284,22,23,Teen And Up Audiences,No Archive Warnings Apply,Gen,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Nathaniel Trapp']","['Marion Collodi & Nathaniel Trapp', 'No Romantic Relationship(s)']",Monsters,English,2024-01-21,2024-01-21,2966,1/1,6,14,0,168
285,22,23,Teen And Up Audiences,No Archive Warnings Apply,Gen,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Nathaniel Trapp']","['Marion Collodi & Nathaniel Trapp', 'No Romantic Relationship(s)']",Circle of Needle and Thread (Candela Obscura),English,2024-01-21,2024-01-21,2966,1/1,6,14,0,168
286,23,1,Mature,Major Character Death,Gen,Candela Obscura (Critical Role Web Series),"['Leo Amicus', 'Grimoria (Candela Obscura)', 'Edgar Lycoris', 'Malcolm Trills', 'Zora Manning']",Leo Amicus & Grimoria,Circle of the Crimson Mirror (Candela Obscura),English,Unknown,23 May 2024,1915,1/1,4,23,2,277
287,23,1,Mature,Major Character Death,Gen,Candela Obscura (Critical Role Web Series),"['Leo Amicus', 'Grimoria (Candela Obscura)', 'Edgar Lycoris', 'Malcolm Trills', 'Zora Manning']",Leo Amicus & Grimoria,Leo Amicus needs a hug,English,Unknown,23 May 2024,1915,1/1,4,23,2,277
288,23,1,Mature,Major Character Death,Gen,Candela Obscura (Critical Role Web Series),"['Leo Amicus', 'Grimoria (Candela Obscura)', 'Edgar Lycoris', 'Malcolm Trills', 'Zora Manning']",Leo Amicus & Grimoria,Episode 3 - Into the Abyss,English,Unknown,23 May 2024,1915,1/1,4,23,2,277
289,23,1,Mature,Major Character Death,Gen,Candela Obscura (Critical Role Web Series),"['Leo Amicus', 'Grimoria (Candela Obscura)', 'Edgar Lycoris', 'Malcolm Trills', 'Zora Manning']",Leo Amicus & Grimoria,Grimoria (Candela Obscura) needs a hug,English,Unknown,23 May 2024,1915,1/1,4,23,2,277
290,23,1,Mature,Major Character Death,Gen,Candela Obscura (Critical Role Web Series),"['Leo Amicus', 'Grimoria (Candela Obscura)', 'Edgar Lycoris', 'Malcolm Trills', 'Zora Manning']",Leo Amicus & Grimoria,Grief,English,Unknown,23 May 2024,1915,1/1,4,23,2,277
291,23,1,Mature,Major Character Death,Gen,Candela Obscura (Critical Role Web Series),"['Leo Amicus', 'Grimoria (Candela Obscura)', 'Edgar Lycoris', 'Malcolm Trills', 'Zora Manning']",Leo Amicus & Grimoria,Aftermath of a Case,English,Unknown,23 May 2024,1915,1/1,4,23,2,277
292,23,1,Mature,Major Character Death,Gen,Candela Obscura (Critical Role Web Series),"['Leo Amicus', 'Grimoria (Candela Obscura)', 'Edgar Lycoris', 'Malcolm Trills', 'Zora Manning']",Leo Amicus & Grimoria,Spoilers,English,Unknown,23 May 2024,1915,1/1,4,23,2,277
293,23,1,Mature,Major Character Death,Gen,Candela Obscura (Critical Role Web Series),"['Leo Amicus', 'Grimoria (Candela Obscura)', 'Edgar Lycoris', 'Malcolm Trills', 'Zora Manning']",Leo Amicus & Grimoria,Grieving Leo Amicus,English,Unknown,23 May 2024,1915,1/1,4,23,2,277
294,23,1,Mature,Major Character Death,Gen,Candela Obscura (Critical Role Web Series),"['Leo Amicus', 'Grimoria (Candela Obscura)', 'Edgar Lycoris', 'Malcolm Trills', 'Zora Manning']",Leo Amicus & Grimoria,Grieving Grimoria (Candela Obscura),English,Unknown,23 May 2024,1915,1/1,4,23,2,277
295,23,1,Mature,Major Character Death,Gen,Candela Obscura (Critical Role Web Series),"['Leo Amicus', 'Grimoria (Candela Obscura)', 'Edgar Lycoris', 'Malcolm Trills', 'Zora Manning']",Leo Amicus & Grimoria,old trauma,English,Unknown,23 May 2024,1915,1/1,4,23,2,277
296,23,1,Mature,Major Character Death,Gen,Candela Obscura (Critical Role Web Series),"['Leo Amicus', 'Grimoria (Candela Obscura)', 'Edgar Lycoris', 'Malcolm Trills', 'Zora Manning']",Leo Amicus & Grimoria,new trauma,English,Unknown,23 May 2024,1915,1/1,4,23,2,277
297,23,1,Mature,Major Character Death,Gen,Candela Obscura (Critical Role Web Series),"['Leo Amicus', 'Grimoria (Candela Obscura)', 'Edgar Lycoris', 'Malcolm Trills', 'Zora Manning']",Leo Amicus & Grimoria,Traumatized Leo Amicus,English,Unknown,23 May 2024,1915,1/1,4,23,2,277
298,23,1,Mature,Major Character Death,Gen,Candela Obscura (Critical Role Web Series),"['Leo Amicus', 'Grimoria (Candela Obscura)', 'Edgar Lycoris', 'Malcolm Trills', 'Zora Manning']",Leo Amicus & Grimoria,Grimoria (Candela Obscura) is doing her best,English,Unknown,23 May 2024,1915,1/1,4,23,2,277
299,23,1,Mature,Major Character Death,Gen,Candela Obscura (Critical Role Web Series),"['Leo Amicus', 'Grimoria (Candela Obscura)', 'Edgar Lycoris', 'Malcolm Trills', 'Zora Manning']",Leo Amicus & Grimoria,Leo Amicus is trying his best,English,Unknown,23 May 2024,1915,1/1,4,23,2,277
300,23,1,Mature,Major Character Death,Gen,Candela Obscura (Critical Role Web Series),"['Leo Amicus', 'Grimoria (Candela Obscura)', 'Edgar Lycoris', 'Malcolm Trills', 'Zora Manning']",Leo Amicus & Grimoria,Zora Manning is a Lightkeeper,English,Unknown,23 May 2024,1915,1/1,4,23,2,277
301,24,2,General Audiences,Creator Chose Not To Use Archive Warnings,F/M,Candela Obscura (Critical Role Web Series),"['Cosmo Grimm (Candela Obscura)', 'Oscar Grimm', 'Elsie Roberts (Candela Obscura)', 'Rajan Savarimuthu', 'Cordelia Glask', 'Nokari (mentioned)']",No relationships tagged,Circle of Tide and Bone (Candela Obscura),English,2024-05-23,2024-05-23,5589,1/1,0,14,2,151
302,24,2,General Audiences,Creator Chose Not To Use Archive Warnings,F/M,Candela Obscura (Critical Role Web Series),"['Cosmo Grimm (Candela Obscura)', 'Oscar Grimm', 'Elsie Roberts (Candela Obscura)', 'Rajan Savarimuthu', 'Cordelia Glask', 'Nokari (mentioned)']",No relationships tagged,Post-Episode: s03e01 The Antiquarian,English,2024-05-23,2024-05-23,5589,1/1,0,14,2,151
303,24,2,General Audiences,Creator Chose Not To Use Archive Warnings,F/M,Candela Obscura (Critical Role Web Series),"['Cosmo Grimm (Candela Obscura)', 'Oscar Grimm', 'Elsie Roberts (Candela Obscura)', 'Rajan Savarimuthu', 'Cordelia Glask', 'Nokari (mentioned)']",No relationships tagged,Post-Episode: s03e02 The Guardian of Groundswell,English,2024-05-23,2024-05-23,5589,1/1,0,14,2,151
304,24,2,General Audiences,Creator Chose Not To Use Archive Warnings,F/M,Candela Obscura (Critical Role Web Series),"['Cosmo Grimm (Candela Obscura)', 'Oscar Grimm', 'Elsie Roberts (Candela Obscura)', 'Rajan Savarimuthu', 'Cordelia Glask', 'Nokari (mentioned)']",No relationships tagged,Team as Family,English,2024-05-23,2024-05-23,5589,1/1,0,14,2,151
305,24,2,General Audiences,Creator Chose Not To Use Archive Warnings,F/M,Candela Obscura (Critical Role Web Series),"['Cosmo Grimm (Candela Obscura)', 'Oscar Grimm', 'Elsie Roberts (Candela Obscura)', 'Rajan Savarimuthu', 'Cordelia Glask', 'Nokari (mentioned)']",No relationships tagged,Found Family,English,2024-05-23,2024-05-23,5589,1/1,0,14,2,151
306,24,2,General Audiences,Creator Chose Not To Use Archive Warnings,F/M,Candela Obscura (Critical Role Web Series),"['Cosmo Grimm (Candela Obscura)', 'Oscar Grimm', 'Elsie Roberts (Candela Obscura)', 'Rajan Savarimuthu', 'Cordelia Glask', 'Nokari (mentioned)']",No relationships tagged,Candela may not be the good guys,English,2024-05-23,2024-05-23,5589,1/1,0,14,2,151
307,24,2,General Audiences,Creator Chose Not To Use Archive Warnings,F/M,Candela Obscura (Critical Role Web Series),"['Cosmo Grimm (Candela Obscura)', 'Oscar Grimm', 'Elsie Roberts (Candela Obscura)', 'Rajan Savarimuthu', 'Cordelia Glask', 'Nokari (mentioned)']",No relationships tagged,no beta we die like oscar grimm,English,2024-05-23,2024-05-23,5589,1/1,0,14,2,151
308,25,3,General Audiences,Creator Chose Not To Use Archive Warnings,No categories tagged,Candela Obscura (Critical Role Web Series),"['Cosmo Grimm (Candela Obscura)', 'Grimoria (Candela Obscura)', 'Zora Manning']",No relationships tagged,Post-episode: s04e03 Into The Abyss (Candela Obscura),English,2024-05-14,2024-05-14,1215,1/?,2,17,3,111
309,25,3,General Audiences,Creator Chose Not To Use Archive Warnings,No categories tagged,Candela Obscura (Critical Role Web Series),"['Cosmo Grimm (Candela Obscura)', 'Grimoria (Candela Obscura)', 'Zora Manning']",No relationships tagged,spoilers for Candela Obscura: Circle of the Crimson Mirror,English,2024-05-14,2024-05-14,1215,1/?,2,17,3,111
310,25,3,General Audiences,Creator Chose Not To Use Archive Warnings,No categories tagged,Candela Obscura (Critical Role Web Series),"['Cosmo Grimm (Candela Obscura)', 'Grimoria (Candela Obscura)', 'Zora Manning']",No relationships tagged,Grimoria deserves better guardians,English,2024-05-14,2024-05-14,1215,1/?,2,17,3,111
311,26,4,Not Rated,"['Creator Chose Not To Use Archive Warnings, No Archive Warnings Apply', 'No Archive Warnings Apply', 'Creator Chose Not To Use Archive Warnings']","Gen, Other",Candela Obscura (Critical Role Web Series),"['Original Characters', 'Original Female Character(s)', 'rpg character - Character']",No relationships tagged,Character Sheet,English,Unknown,12 May 2024,3230,1/1,0,0,0,24
312,26,4,Not Rated,"['Creator Chose Not To Use Archive Warnings, No Archive Warnings Apply', 'No Archive Warnings Apply', 'Creator Chose Not To Use Archive Warnings']","Gen, Other",Candela Obscura (Critical Role Web Series),"['Original Characters', 'Original Female Character(s)', 'rpg character - Character']",No relationships tagged,War,English,Unknown,12 May 2024,3230,1/1,0,0,0,24
313,26,4,Not Rated,"['Creator Chose Not To Use Archive Warnings, No Archive Warnings Apply', 'No Archive Warnings Apply', 'Creator Chose Not To Use Archive Warnings']","Gen, Other",Candela Obscura (Critical Role Web Series),"['Original Characters', 'Original Female Character(s)', 'rpg character - Character']",No relationships tagged,candela obscura - Freeform,English,Unknown,12 May 2024,3230,1/1,0,0,0,24
